"case_id","abbrev","name","group_label","category","original_row_number","signal_density"
50,"PTLp","Posterior parietal association areas","relapse","CTXpl",452,15133609.7561
50,"RSP","Retrosplenial area","relapse","CTXpl",465,8790279.23387
50,"SS","Somatosensory areas","relapse","CTXpl",481,11918404.6011
50,"TEa","Temporal association areas","relapse","CTXpl",531,14870768.3198
50,"VIS","Visual areas","relapse","CTXpl",537,21077794.3777
50,"VISC","Visceral area","relapse","CTXpl",585,12057013.5287
50,"AOB","Accessory olfactory bulb","relapse","CTXpl",592,5257187.5
50,"AON","Anterior olfactory nucleus","relapse","CTXpl",594,18847333.6397
50,"COA","Cortical amygdalar area","relapse","CTXpl",595,13085330.5633
50,"DP","Dorsal peduncular area","relapse","CTXpl",598,8160135.41667
50,"MOB","Main olfactory bulb","relapse","CTXpl",599,34904409.0909
50,"NLOT","Nucleus of the lateral olfactory tract","relapse","CTXpl",600,15019244.6043
50,"PAA","Piriform-amygdalar area","relapse","CTXpl",603,10148654.1096
50,"PIR","Piriform area","relapse","CTXpl",604,13323455.1001
50,"TR","Postpiriform transition area","relapse","CTXpl",605,8426874.4186
50,"TT","Taenia tecta","relapse","CTXpl",606,12734601.0187
50,"BLAa","Basolateral amygdalar nucleus, anterior part","relapse","CTXsp",609,14476253.0864
50,"BLAp","Basolateral amygdalar nucleus, posterior part","relapse","CTXsp",610,13044953.405
50,"BLAv","Basolateral amygdalar nucleus, ventral part","relapse","CTXsp",611,13704606.8376
50,"BMA","Basomedial amygdalar nucleus","relapse","CTXsp",612,21012676.2887
50,"CLA","Claustrum","relapse","CTXsp",613,30198084.1121
50,"EPd","Endopiriform nucleus, dorsal part","relapse","CTXsp",615,17857268.5422
50,"EPv","Endopiriform nucleus, ventral part","relapse","CTXsp",616,17926388.601
50,"LA","Lateral amygdalar nucleus","relapse","CTXsp",617,13484933.5938
50,"PA","Posterior amygdalar nucleus","relapse","CTXsp",618,9197701.98675
51,"ACVII","Accessory facial motor nucleus","alcohol","HB",80,3737500
51,"GRN","Gigantocellular reticular nucleus","alcohol","HB",81,2760222.22222
51,"IRN","Intermediate reticular nucleus","alcohol","HB",82,2503495.2381
51,"MARN","Magnocellular reticular nucleus","alcohol","HB",83,493078.125
51,"PARN","Parvicellular reticular nucleus","alcohol","HB",84,4575262.13592
51,"VI","Abducens nucleus","alcohol","HB",85,5245000
51,"VII","Facial motor nucleus","alcohol","HB",86,1009168.83117
51,"VNC","Vestibular nuclei","alcohol","HB",87,2290174.1573
51,"CN","Cochlear nuclei","alcohol","HB",94,3645996.38989
51,"NTB","Nucleus of the trapezoid body","alcohol","HB",97,2222676.47059
51,"B","Barrington's nucleus","alcohol","HB",101,1719090.90909
51,"DTN","Dorsal tegmental nucleus","alcohol","HB",102,713360
51,"PCG","Pontine central gray","alcohol","HB",103,1612988.88889
51,"PG","Pontine gray","alcohol","HB",104,4713063.34842
51,"PRNc","Pontine reticular nucleus, caudal part","alcohol","HB",105,4499685.30806
51,"SG","Supragenual nucleus","alcohol","HB",106,386000
51,"SUT","Supratrigeminal nucleus","alcohol","HB",107,4139296.2963
51,"TRN","Tegmental reticular nucleus","alcohol","HB",108,6136974.57627
51,"V","Motor nucleus of trigeminal","alcohol","HB",109,8204817.56757
51,"CS","Superior central nucleus raphe","alcohol","HB",111,2758880.50314
51,"LC","Locus ceruleus","alcohol","HB",112,774600
51,"LDT","Laterodorsal tegmental nucleus","alcohol","HB",113,2416888.88889
51,"NI","Nucleus incertus","alcohol","HB",114,2683619.04762
51,"PRNr","Pontine reticular nucleus","alcohol","HB",115,3380462.86329
51,"SLC","Subceruleus nucleus","alcohol","HB",116,1046818.18182
51,"SLD","Sublaterodorsal nucleus","alcohol","HB",117,1627185.18519
51,"NLL","Nucleus of the lateral lemniscus","alcohol","HB",119,1784205.35714
51,"PB","Parabrachial nucleus","alcohol","HB",120,3456026.05863
51,"PSV","Principal sensory nucleus of the trigeminal","alcohol","HB",121,7439660.24096
51,"SOC","Superior olivary complex","alcohol","HB",122,856014.184397
51,"LHA","Lateral hypothalamic area","alcohol","HY",129,4024065.50908
51,"LPO","Lateral preoptic area","alcohol","HY",130,2694938.83792
51,"PST","Preparasubthalamic nucleus","alcohol","HY",131,9989166.66667
51,"PSTN","Parasubthalamic nucleus","alcohol","HY",132,7274380.95238
51,"RCH","Retrochiasmatic area","alcohol","HY",133,436861.111111
51,"STN","Subthalamic nucleus","alcohol","HY",134,3218578.94737
51,"TU","Tuberal nucleus","alcohol","HY",135,1551400
51,"ZI","Zona incerta","alcohol","HY",136,3798235.90814
51,"AHN","Anterior hypothalamic nucleus","alcohol","HY",139,3692242.77457
51,"MBO","Mammillary body","alcohol","HY",140,987422.680412
51,"MPN","Medial preoptic nucleus","alcohol","HY",147,2207000
51,"PH","Posterior hypothalamic nucleus","alcohol","HY",148,2104267.01571
51,"PMv","Ventral premammillary nucleus","alcohol","HY",149,240071.428571
51,"PVHd","Paraventricular hypothalamic nucleus, descending division","alcohol","HY",150,6399600
51,"VMH","Ventromedial hypothalamic nucleus","alcohol","HY",151,684229.508197
51,"ADP","Anterodorsal preoptic nucleus","alcohol","HY",153,3715000
51,"AVP","Anteroventral preoptic nucleus","alcohol","HY",154,553000
51,"DMH","Dorsomedial nucleus of the hypothalamus","alcohol","HY",156,4715901.23457
51,"MEPO","Median preoptic nucleus","alcohol","HY",157,1979000
51,"MPO","Medial preoptic area","alcohol","HY",158,1822285.71429
51,"PD","Posterodorsal preoptic nucleus","alcohol","HY",159,3737000
51,"PS","Parastrial nucleus","alcohol","HY",160,4559900
51,"PVp","Periventricular hypothalamic nucleus, posterior part","alcohol","HY",161,176000
51,"SBPV","Subparaventricular zone","alcohol","HY",163,3140000
51,"SFO","Subfornical organ","alcohol","HY",164,308500
51,"VLPO","Ventrolateral preoptic nucleus","alcohol","HY",165,359555.555556
51,"PVH","Paraventricular hypothalamic nucleus","alcohol","HY",168,3341611.11111
51,"SO","Supraoptic nucleus","alcohol","HY",171,620037.037037
51,"ATN","Anterior group of the dorsal thalamus","alcohol","TH",174,5001594.82759
51,"EPI","Epithalamus","alcohol","TH",181,1209207.65027
51,"GENv","Geniculate group, ventral thalamus","alcohol","TH",184,8496887.32394
51,"ILM","Intralaminar nuclei of the dorsal thalamus","alcohol","TH",188,3711313.72549
51,"LAT","Lateral group of the dorsal thalamus","alcohol","TH",193,5390110.25641
51,"MED","Medial group of the dorsal thalamus","alcohol","TH",198,4378679.79452
51,"MTN","Midline group of the dorsal thalamus","alcohol","TH",203,5972237.88546
51,"RT","Reticular nucleus of the thalamus","alcohol","TH",206,2043612.10762
51,"GENd","Geniculate group, dorsal thalamus","alcohol","TH",208,3507621.54696
51,"PP","Peripeduncular nucleus","alcohol","TH",211,1650692.30769
51,"SPA","Subparafascicular area","alcohol","TH",212,2756294.11765
51,"SPF","Subparafascicular nucleus","alcohol","TH",213,4599551.40187
51,"VENT","Ventral group of the dorsal thalamus","alcohol","TH",216,7398544.66403
51,"CUN","Cuneiform nucleus","alcohol","MB",226,4447584.90566
51,"EW","Edinger-Westphal nucleus","alcohol","MB",227,13800000
51,"III","Oculomotor nucleus","alcohol","MB",228,4530454.54545
51,"IV","Trochlear nucleus","alcohol","MB",229,4967500
51,"LT","Lateral terminal nucleus of the accessory optic tract","alcohol","MB",230,4026500
51,"MRN","Midbrain reticular nucleus","alcohol","MB",231,5038040.67403
51,"ND","Nucleus of Darkschewitsch","alcohol","MB",233,5102333.33333
51,"PRC","Precommissural nucleus","alcohol","MB",234,5111448.27586
51,"APN","Anterior pretectal nucleus","alcohol","MB",236,3806055.40897
51,"MPT","Medial pretectal area","alcohol","MB",237,2455707.31707
51,"NOT","Nucleus of the optic tract","alcohol","MB",238,4274433.33333
51,"NPC","Nucleus of the posterior commissure","alcohol","MB",239,5274098.76543
51,"OP","Olivary pretectal nucleus","alcohol","MB",240,2358964.28571
51,"PPT","Posterior pretectal nucleus","alcohol","MB",241,2870909.09091
51,"RN","Red nucleus","alcohol","MB",242,6445798.24561
51,"RR","Midbrain reticular nucleus, retrorubral area","alcohol","MB",243,2606516.33987
51,"SCdg","Superior colliculus, motor related, deep gray layer","alcohol","MB",245,3986235.42117
51,"SCdw","Superior colliculus, motor related, deep white layer","alcohol","MB",246,2819614.28571
51,"SCig","Superior colliculus, motor related, intermediate gray layer","alcohol","MB",247,4730745.03311
51,"SCiw","Superior colliculus, motor related, intermediate white layer","alcohol","MB",251,4690201.10193
51,"SNr","Substantia nigra, reticular part","alcohol","MB",252,1658824.27536
51,"VTA","Ventral tegmental area","alcohol","MB",253,2373294.77612
51,"VTN","Ventral tegmental nucleus","alcohol","MB",254,3300900
51,"IC","Inferior colliculus","alcohol","MB",256,5221003.12989
51,"MEV","Midbrain trigeminal nucleus","alcohol","MB",257,3490416.66667
51,"NB","Nucleus of the brachium of the inferior colliculus","alcohol","MB",258,4204769.23077
51,"PBG","Parabigeminal nucleus","alcohol","MB",259,1388720
51,"SAG","Nucleus sagulum","alcohol","MB",260,3066548.3871
51,"SCop","Superior colliculus, optic layer","alcohol","MB",262,5650029.91453
51,"SCsg","Superior colliculus, superficial gray layer","alcohol","MB",263,2445101.16732
51,"PPN","Pedunculopontine nucleus","alcohol","MB",265,3024936.50794
51,"CLI","Central linear nucleus raphe","alcohol","MB",267,1238130.43478
51,"DR","Dorsal nucleus raphe","alcohol","MB",268,4824460
51,"IF","Interfascicular nucleus raphe","alcohol","MB",269,3620142.85714
51,"IPN","Interpeduncular nucleus","alcohol","MB",270,851428.571429
51,"SNc","Substantia nigra, compact part","alcohol","MB",271,2168500
51,"BAC","Bed nucleus of the anterior commissure","alcohol","PAL",288,949666.666667
51,"BST","Bed nuclei of the stria terminalis","alcohol","PAL",289,4538445.8042
51,"GPe","Globus pallidus, external segment","alcohol","PAL",291,1482445.37815
51,"GPi","Globus pallidus, internal segment","alcohol","PAL",292,2844761.19403
51,"MSC","Medial septal complex","alcohol","PAL",294,2741484.01826
51,"TRS","Triangular nucleus of septum","alcohol","PAL",297,4122675.32468
51,"MA","Magnocellular nucleus","alcohol","PAL",299,1406250
51,"SI","Substantia innominata","alcohol","PAL",300,3167149.26829
51,"LS","Lateral septal nucleus","alcohol","STR",303,6011310.03382
51,"SF","Septofimbrial nucleus","alcohol","STR",307,7431780
51,"CP","Caudoputamen","alcohol","STR",309,5608635.9447
51,"ACB","Nucleus accumbens","alcohol","STR",311,4275309.72866
51,"FS","Fundus of striatum","alcohol","STR",312,6524419.58042
51,"OT","Olfactory tubercle","alcohol","STR",313,1247028.45188
51,"AAA","Anterior amygdalar area","alcohol","STR",315,2092387.93103
51,"BA","Bed nucleus of the accessory olfactory tract","alcohol","STR",316,1534000
51,"CEA","Central amygdalar nucleus","alcohol","STR",317,6349920.15968
51,"IA","Intercalated amygdalar nucleus","alcohol","STR",318,4317012.98701
51,"MEA","Medial amygdalar nucleus","alcohol","STR",319,4669277.97203
51,"HIP","Hippocampal region","alcohol","CTXpl",323,3950019.44078
51,"RHP","Retrohippocampal region","alcohol","CTXpl",333,2625589.82195
51,"ACA","Anterior cingulate area","alcohol","CTXpl",343,4937415.02683
51,"AI","Agranular insular area","alcohol","CTXpl",354,4180488.19421
51,"AUD","Auditory areas","alcohol","CTXpl",370,4430035.47777
51,"ECT","Ectorhinal area","alcohol","CTXpl",395,3926062.70627
51,"FRP","Frontal pole, cerebral cortex","alcohol","CTXpl",400,1927413.40782
51,"GU","Gustatory areas","alcohol","CTXpl",404,5067684.61538
51,"ILA","Infralimbic area","alcohol","CTXpl",410,3831421.72524
51,"MO","Somatomotor areas","alcohol","CTXpl",415,4266217.41453
51,"ORB","Orbital area","alcohol","CTXpl",426,3761609.92908
51,"PERI","Perirhinal area","alcohol","CTXpl",442,5117897.11191
51,"PL","Prelimbic area","alcohol","CTXpl",447,3415272.54306
51,"PTLp","Posterior parietal association areas","alcohol","CTXpl",452,3798668.72428
51,"RSP","Retrosplenial area","alcohol","CTXpl",465,2530867.58733
51,"SS","Somatosensory areas","alcohol","CTXpl",481,5358352.72267
51,"TEa","Temporal association areas","alcohol","CTXpl",531,3512307.42049
51,"VIS","Visual areas","alcohol","CTXpl",537,4009206.11885
51,"VISC","Visceral area","alcohol","CTXpl",585,4834659.39394
51,"AOB","Accessory olfactory bulb","alcohol","CTXpl",592,2282352.94118
51,"AON","Anterior olfactory nucleus","alcohol","CTXpl",594,1321738.20755
51,"COA","Cortical amygdalar area","alcohol","CTXpl",595,2837654.58207
51,"DP","Dorsal peduncular area","alcohol","CTXpl",598,4188183.09859
51,"MOB","Main olfactory bulb","alcohol","CTXpl",599,4258750
51,"NLOT","Nucleus of the lateral olfactory tract","alcohol","CTXpl",600,1968514.28571
51,"PAA","Piriform-amygdalar area","alcohol","CTXpl",603,2889014.65201
51,"PIR","Piriform area","alcohol","CTXpl",604,2865669.17141
51,"TR","Postpiriform transition area","alcohol","CTXpl",605,2530441.81034
51,"TT","Taenia tecta","alcohol","CTXpl",606,3345676.8559
51,"BLAa","Basolateral amygdalar nucleus, anterior part","alcohol","CTXsp",609,4540372.01365
51,"BLAp","Basolateral amygdalar nucleus, posterior part","alcohol","CTXsp",610,3123189.00344
51,"BLAv","Basolateral amygdalar nucleus, ventral part","alcohol","CTXsp",611,3601317.30769
51,"BMA","Basomedial amygdalar nucleus","alcohol","CTXsp",612,3761342.16336
51,"CLA","Claustrum","alcohol","CTXsp",613,8892823.52941
51,"EPd","Endopiriform nucleus, dorsal part","alcohol","CTXsp",615,6593771.16402
51,"EPv","Endopiriform nucleus, ventral part","alcohol","CTXsp",616,3607059.1133
51,"LA","Lateral amygdalar nucleus","alcohol","CTXsp",617,7553065.38462
51,"PA","Posterior amygdalar nucleus","alcohol","CTXsp",618,3470639.09774
52,"ACVII","Accessory facial motor nucleus","cue","HB",80,4337500
52,"GRN","Gigantocellular reticular nucleus","cue","HB",81,968200
52,"IRN","Intermediate reticular nucleus","cue","HB",82,636690.47619
52,"MARN","Magnocellular reticular nucleus","cue","HB",83,4045265.625
52,"PARN","Parvicellular reticular nucleus","cue","HB",84,898929.411765
52,"VI","Abducens nucleus","cue","HB",85,596500
52,"VII","Facial motor nucleus","cue","HB",86,2749942.10526
52,"VNC","Vestibular nuclei","cue","HB",87,5522191.48936
52,"CN","Cochlear nuclei","cue","HB",94,4837404.41176
52,"NTB","Nucleus of the trapezoid body","cue","HB",97,14213676.4706
52,"B","Barrington's nucleus","cue","HB",101,4806846.15385
52,"DTN","Dorsal tegmental nucleus","cue","HB",102,2366379.31034
52,"PCG","Pontine central gray","cue","HB",103,6908730.23256
52,"PG","Pontine gray","cue","HB",104,21618967.7419
52,"PRNc","Pontine reticular nucleus, caudal part","cue","HB",105,10727298.2293
52,"SG","Supragenual nucleus","cue","HB",106,641500
52,"SUT","Supratrigeminal nucleus","cue","HB",107,14311129.0323
52,"TRN","Tegmental reticular nucleus","cue","HB",108,19435528.5171
52,"V","Motor nucleus of trigeminal","cue","HB",109,13851712.3288
52,"CS","Superior central nucleus raphe","cue","HB",111,15912408
52,"LC","Locus ceruleus","cue","HB",112,3484833.33333
52,"LDT","Laterodorsal tegmental nucleus","cue","HB",113,8939642.85714
52,"NI","Nucleus incertus","cue","HB",114,19109234.0426
52,"PRNr","Pontine reticular nucleus","cue","HB",115,11890860.7595
52,"SLC","Subceruleus nucleus","cue","HB",116,11920111.1111
52,"SLD","Sublaterodorsal nucleus","cue","HB",117,11990620.6897
52,"NLL","Nucleus of the lateral lemniscus","cue","HB",119,3522647.05882
52,"PB","Parabrachial nucleus","cue","HB",120,8240785.71429
52,"PSV","Principal sensory nucleus of the trigeminal","cue","HB",121,8975535.87444
52,"SOC","Superior olivary complex","cue","HB",122,8188181.25
52,"LHA","Lateral hypothalamic area","cue","HY",129,10177493.1605
52,"LPO","Lateral preoptic area","cue","HY",130,7062861.99095
52,"PST","Preparasubthalamic nucleus","cue","HY",131,16628333.3333
52,"PSTN","Parasubthalamic nucleus","cue","HY",132,25727318.1818
52,"RCH","Retrochiasmatic area","cue","HY",133,1705072.16495
52,"STN","Subthalamic nucleus","cue","HY",134,19079257.5758
52,"TU","Tuberal nucleus","cue","HY",135,1909804.7619
52,"ZI","Zona incerta","cue","HY",136,20345860.735
52,"AHN","Anterior hypothalamic nucleus","cue","HY",139,5461477.90055
52,"MBO","Mammillary body","cue","HY",140,6844224.5509
52,"MPN","Medial preoptic nucleus","cue","HY",147,1025795.45455
52,"PH","Posterior hypothalamic nucleus","cue","HY",148,23885026.8657
52,"PMv","Ventral premammillary nucleus","cue","HY",149,4705390.2439
52,"PVHd","Paraventricular hypothalamic nucleus, descending division","cue","HY",150,16465000
52,"VMH","Ventromedial hypothalamic nucleus","cue","HY",151,613404.878049
52,"ADP","Anterodorsal preoptic nucleus","cue","HY",153,6915733.33333
52,"AVP","Anteroventral preoptic nucleus","cue","HY",154,1320172.41379
52,"AVPV","Anteroventral periventricular nucleus","cue","HY",155,468807.692308
52,"DMH","Dorsomedial nucleus of the hypothalamus","cue","HY",156,8182511.96172
52,"MEPO","Median preoptic nucleus","cue","HY",157,3058265.625
52,"MPO","Medial preoptic area","cue","HY",158,2366087.07865
52,"PD","Posterodorsal preoptic nucleus","cue","HY",159,5312500
52,"PS","Parastrial nucleus","cue","HY",160,6672615.38462
52,"PVp","Periventricular hypothalamic nucleus, posterior part","cue","HY",161,1750769.23077
52,"PVpo","Periventricular hypothalamic nucleus, preoptic part","cue","HY",162,1270000
